premise,hypothesis,label
2819466992jpg0A young male wearing a red bathing suit is doing a backflip off of a dock and into the water 2819466992jpg1A boy wearing red and white swimming trunks diving backwards in a beautiful pool 2819466992jpg2A man in a red swimsuit doing a back dive into blue waters 2819466992jpg3A man is doing a backflip into a pool,A man bowling,contradiction
3497234588jpg0Three women in greenishblue collared sweatshirts one holding a baby stand in front of a larger crowd 3497234588jpg1A lot of Asian women walking outside in light blue shirts 3497234588jpg2A group of friends keeping cool in the hot sun 3497234588jpg3Asian women hold a young girl,Women smile,neutral
3484841598jpg0A catcher in a black uniform on the ground with his glove upraised during a baseball game while a man UN a white uniform keeps a foot on the base 3484841598jpg1The first baseman diving to catch a throw while the runner touches first base in a softball game 3484841598jpg2Women are playing softball and the catcher slides onto base 3484841598jpg3Catcher on the ground runner making base,Two women playing guitar,contradiction
4508983604jpg0A large group of people are gathered outside of a brick building lit with spotlights 4508983604jpg1A large group of people is gathered in front of a tall building 4508983604jpg2A large group of people are gathered around a building 4508983604jpg3A group of people stand watching something ahead,Kids listening,neutral
3173461705jpg1Two blond dogs sniff one another 3173461705jpg2Two tan dogs play in the snow 3173461705jpg3Two dogs play in the snow 3173461705jpg4Two dogs in snow,Dog jumping,neutral
276638308jpg0A man in a brown shirt plays a horn in front of a free spirit store 276638308jpg1A man in a kilt is playing an instrument in front of a storefront 276638308jpg3A man plays a band instrument outside of a free spirit store 276638308jpg4A man plays a tuba next to a shop called  free spirit ,Men eat,contradiction
3242007318jpg1Two women stop to have their picture taken outside the chocolate factory 3242007318jpg2Two Asian girls are standing outside a red brick building 3242007318jpg3Two women standing in front of a large brick building 3242007318jpg4Two Asian ladies posing for a picture,Two women riding horses,contradiction
2217903873jpg0A person with a green helmet waits in the doorway of the tourist info center 2217903873jpg1People are standing in and outside of a building marked Tourist Info 2217903873jpg2A front view shot of a tourist information center at night 2217903873jpg4A lighted up tourist information building,Men jogging on a trail,contradiction
4516743554jpg0A young man skateboarding over a ramp behind a chain link fence with two friends 4516743554jpg1A young man with headphones and a red shirt on a skateboard at a skateboard park 4516743554jpg2In a chain link enclosed skate park a skater goes over one of the obstacles 4516743554jpg4A male skateboarder takes a ramp at a local skate park,A woman skating,contradiction
7360542406jpg0A photo of bicycle wheels includes several blurred human figures in the background 7360542406jpg1Bike wheels in the foreground with some men in jackets blurred in the distance 7360542406jpg2Multiple bike tires are up in the air with three people in the background 7360542406jpg4A man stands in the midst of bike wheels,A man looking down,neutral
7053876907jpg0An equestrian in English riding attire is on horse that is jumping over a hurdle for a competition while spectators watch in the background 7053876907jpg1An equestrian rider on a horse is in midair jumping over a fencelike obstacle 7053876907jpg2The horse and the equestrian leap over the high bar 7053876907jpg4In this photo a horse is jumping over a hurdle,A crowd watches,entailment
3097969438jpg1A group of black children in white shirts are sitting on some benches 3097969438jpg2A man reading a book and kids inside a simple classroom 3097969438jpg3Children in white shirts are sitting on benches 3097969438jpg4A teacher teaches a class of children,Students read,neutral
2609031486jpg0A man with a white shirt and pants wearing a black and white hat in front of a fire hydrant leaning against a white truck that says CautionChildren Good Humor 2609031486jpg2An ice cream truck employee is sitting on the side of the ice cream truck 2609031486jpg3A man leaning against a vehicle parked next to a fire hydrant 2609031486jpg4The Good Humor man all dressed in white leans on his truck,Man standing,entailment
480653124jpg1Three females are jumping while reaching up into the air 480653124jpg2Three girls jumping in front of a house s flower garden 480653124jpg3Three young white girls are jumping up in the air 480653124jpg4Three girls jumping on a lawn,Girls dancing,contradiction
6353806575jpg1Middleaged man with brown hair focuses on measuring substance in beaker in a lab 6353806575jpg2A man with a receded hairline is in a chemistry lab working with several beakers 6353806575jpg3A scientist really deep into his experiment 6353806575jpg4A man studies a glass beaker,Some men dance,contradiction
331277641jpg1Four people on a sidewalk doing different things in front of a tent 331277641jpg2A stage is being erected on a city street while passersby watch 331277641jpg3A man wearing a black jacket and jeans setting up a stage 331277641jpg4Black man working on a plywood stage,A man standing against a building,contradiction
6053012389jpg1This beautiful dancer is stretching in a studio either warming up or cooling down 6053012389jpg2A girl wearing gray sweats stretches her legs against a mirror 6053012389jpg3A hooded dancer stretches in front of the mirror 6053012389jpg4A woman stretches along a mirrored wall,A woman glances over,neutral
500190886jpg0A mother tries to console her smallest child after a visit to a medical facility for his immunizations 500190886jpg1An Indian woman in a red and gold dress is kneeling down with two little children 500190886jpg2Woman adjusting a child s face while another child stands next to her smiling 500190886jpg4A woman is pictured with three small children,A mom smiles,neutral
4557653889jpg0An African American woman sitting on a seat holding her purse talking on her cellphone 4557653889jpg1An African American woman is sitting on a bench talking on her cellphone 4557653889jpg3A girl in a black jacket talking on a cellphone 4557653889jpg4A woman sitting down talking on the phone,A lady waits,neutral
149806768jpg0Two women in white shirts and dark pants are working with cloth 149806768jpg1Two women show traditional sewing and crafting techniques 149806768jpg2Two ladies working on crafts on the floor of their home 149806768jpg4Black women make clothes in their home,Women sitting knitting,neutral
3645134768jpg0A band with four members one female plays for a small audience 3645134768jpg2A 5person band is performing on a stage inside a tent 3645134768jpg3A musical quintet are performing at a festival 3645134768jpg4Three men and one woman in a band on a stage,A woman sings,neutral
5868688859jpg1A man in black and white garb and wearing a black hat and white gloves is sitting on an amp playing a tuba with flames coming out of the opening 5868688859jpg2A tuba player performing on the street with a flame coming out of the end of the tuba 5868688859jpg3A fancily dressed elderly man plays a baritone as it is set aflame 5868688859jpg4A man using a flaming tuba,A man plays an instrument outside of a shop,entailment
246120654jpg1A group of four AfricanAmerican children are sitting on stools in front of a bar that has iron bars restricting access 246120654jpg2Four young children appear in this image wearing pants and shirts while they lounge in the room 246120654jpg3A group of young children pose for a photo while sitting on stools and making funny faces 246120654jpg4Four children sitting on wooden stools in a building with animals painted on the wall,A man sits,contradiction
4968390309jpg0Three people in a small boat next to a wooden dock where two other people are standing 4968390309jpg1Several people sitting in a boat and standing on a dock on a body of water in the forest 4968390309jpg3Two men standing on a dock next to three people in a canoe 4968390309jpg4People standing and sitting at a dock,A man cooking,contradiction
476763228jpg0A group of Chinese people sitting and laying down together on what appears to be a front porch 476763228jpg1A group of young adults is lounging around on the sidewalk outside a building s entrance 476763228jpg2A group of people gathered on the steps of a building sitting and laying on the steps 476763228jpg4A group of students waiting in line for an event,A man seated,entailment
4545485105jpg0A man in a black jacket is admiring the merchandise from a street vendor who is wearing a brown jacket 4545485105jpg1The lady in the yellow jacket and wearing a blue hat seems to be looking at something 4545485105jpg2A man in black jacket looking at items from a street vendor on sidewalk 4545485105jpg3A man is looking over what a street vendor has for sale,Man does a dance,contradiction
3268428191jpg0Several people in a crowd talking to each other with a guy in the background talking on a cellphone 3268428191jpg2Two men are facing each other and a man on a phone is standing behind 3268428191jpg3A casually dressed man having a conversation with a man in a suit 3268428191jpg4Conversation between two men,The man drinking wine,neutral
2206284983jpg0An individual is poling a boat in a lake on a sunny day clear enough to see the mountains in the distance 2206284983jpg2A man stands on his canoe as he guides his boat down the mountain ringing waterway 2206284983jpg3One person is standing and rowing a boat across blue waters 2206284983jpg4A man on a boat that is standing and paddling on a river,A man sailing,contradiction
3768348167jpg1A man is sitting on a scaffolding in front a white building 3768348167jpg2A man is sitting on a platform next to a building ledge 3768348167jpg3A man looks down from his balcony from a stone building 3768348167jpg4Repairing the front of an old building,A man doing construction work,entailment
4151679198jpg0A group of women wearing rolling skates and knee pads stand around in a huddle 4151679198jpg1A group of women dressed for roller derby are standing and sitting in a group 4151679198jpg2Female rollerskaters are taking a break and having a conversation 4151679198jpg4Girls in knee pads and rollerskates stand together,A woman bowling,contradiction
11808546jpg1A little child with a red cap and a duck are in the grass 11808546jpg2A child looking at camera and bird in background 11808546jpg3The little boy is in the park near a duck 11808546jpg4A young boy was watching a goose,A child stands,entailment
4268878033jpg0A classroom in India with many decorations hanging from the ceilings and a white circle on the floor 4268878033jpg1An older white man teaching to Indian students wearing blue while their teacher watches 4268878033jpg2Students and their teachers in a classroom going over material 4268878033jpg3A white man shows Indian children something in a book,A woman stands,contradiction
537222436jpg0A short girl in a white skirt black boots and a graygreen jacket carrying a red bag on the sidewalk 537222436jpg1A blackhaired woman in a white skirt and black boots is carrying a red bag and walking down the street 537222436jpg2A woman with a short white skirt black boots and a red bag walks away 537222436jpg3A woman in a skirt and boots with a red bag walking down the sidewalk,A woman kneeling,contradiction
7656601jpg1Three men on a boat at sea with multiple seagulls in the background 7656601jpg2The gentlemen are on the boat deck relaxing 7656601jpg3These fisherman are on a boat out to sea 7656601jpg4Several men are outside on a boat,Birds fly,entailment
4789435264jpg0A large crowd of spectators and photographers stands behind a barrier while two police officers stand guard 4789435264jpg1Many people are gathered on the side of a road with cameras watching whatever is coming 4789435264jpg2A crowd of people behind the fence waiting with cameras ready for something approaching 4789435264jpg4Police and the crowd look on in Asia,A group taking photos,entailment
179009558jpg0A child in a red sweatshirt jeans and black bike helmet and a dog pose for a picture outdoors 179009558jpg1A black and white dog lies on the ground next to a little girl on a red bicycle in the woods 179009558jpg2The dog is laying on the ground next to the little girl with the red bike 179009558jpg3A little girl poses on her bike with her dog in the woods,A boy sitting on a rock,contradiction
1802092493jpg1Two girls in matching pink and white dresses and two smaller boys in matching black and white shirts 1802092493jpg2Two little girls in matching dresses pose with two little boys in matching outfits 1802092493jpg3Four young children pose informally for an informal picture 1802092493jpg4Two girls and two boys dressed alike stand together,Children smiling,neutral
4559194524jpg0Six casually dressed people watch from the comfort and protection of a wooden rail while a restaurant employee stands in the background 4559194524jpg2A group of six people are standing next to a white fence 4559194524jpg3Six people stand at the railing at the El Tambor 4559194524jpg4Crowd of people standing near a bench,A kid standing,neutral
2036080069jpg1Two women in uniform stand on the side of the road as a woman in white cowboy boots walk by 2036080069jpg2Two women are standing close to each other wearing dark uniforms and white hats 2036080069jpg3Two female traffic police officers peer down a cobblestoned street 2036080069jpg4Two lady cops looking down the road together,A woman bicycling,contradiction
4908009544jpg1A group of mature folk are waving as they walk down a shopping center 4908009544jpg2A group of people are on a stone street and waving up at the camera 4908009544jpg3A group of people waving to a person on a balcony 4908009544jpg4People outside walking and enjoying a sunny day,A crowd forms,neutral
7062002269jpg0A man in a red shirt is playing a racing video game 7062002269jpg2A boy wearing a red shirt plays a video games 7062002269jpg3A male plays a video game on a television 7062002269jpg4A young man plays a racing video game,A child standing,neutral
4547439172jpg0A blond woman with short hair giving a haircut on a Thursday night 4547439172jpg2A hair dresser with blond hair wearing a black dress 4547439172jpg3A woman in black standing inside of a restaurant 4547439172jpg4A waitress is taking orders at work,Women getting ready,neutral
560278886jpg0The soccer player in the checked shirt is moving the ball pursued by the players on the other team 560278886jpg2Two boys soccer teams play one boy goes after the ball 560278886jpg3Two teams of boys playing soccer 560278886jpg4Boys are playing soccer,A group having dinner,contradiction
3487131146jpg1Six spectators watching a dirt racing car pass by in a cloud of dust 3487131146jpg2People are watching a race car speed through the dirt 3487131146jpg3A race car kicks up dirt and dust on a gravel track 3487131146jpg4Many people stand by watching a car smoke heavily,A group stands near a tree,neutral
3396251819jpg1A person wearing a gray jacket and sunglasses poses for the camera 3396251819jpg2A person stands wearing sunglasses a coat and two cameras 3396251819jpg3A man wearing red sunglasses is carrying two cameras 3396251819jpg4A woman wearing a gray jacket and pink sunglasses,A man standing in front of a car,contradiction
1425188219jpg0Children eating at an outdoor cafe  someone does nt like the menu 1425188219jpg2A baby is crying next to a girl in a green shirt 1425188219jpg3A blondhaired lady sitting with a kid 1425188219jpg4Small blond boy throwing a fit,A parent looking at her child,neutral
4756060695jpg0People are walking down a street near a subway opening 4756060695jpg1People milling around on corner of city street 4756060695jpg3People walking outside a transport station 4756060695jpg4A subway tunnel with people around it,Women walking on a sidewalk in a city,entailment
4787660637jpg0A man with blue sleeveless shirt and sunglasses paints a face while on his knees 4787660637jpg1A man in a blue tank top doing pastel artwork on the sidewalk 4787660637jpg3A man with a blue shirt draws on the sidewalk with chalk 4787660637jpg4A man drawing on a sidewalk with chalk,A man paddles,contradiction
5762196405jpg0Four women in identical long delicate white dresses are dancing on a stage 5762196405jpg2Four dancers wearing white dresses on a stage performing 5762196405jpg3The four beautiful ballerinas are on stage 5762196405jpg4Four ballerinas dancing on the stage,A performer performs with her instrument,neutral
16151663jpg1A female performer with a violin plays on a street while a woman with a blue guitar looks on 16151663jpg2Two ladies play the violin and the guitar on the street to entertain the passersby 16151663jpg3Two women on the street one is playing the guitar and the other is playing violin 16151663jpg4Two women are standing in a street playing a blue guitar and a violin,A girl playing an instrument,entailment
5371507831jpg1A girl looking over her shoulder lies in a flowerbed and along a street 5371507831jpg2Little girl finds something of interest on the side of the road 5371507831jpg3A young girl playing in a gutter on the side of a road 5371507831jpg4A child is playing in some plants lining a city street,A child watches,entailment
310277258jpg0An Asian woman in a skimpy top and gstring inspects her appearance while standing behind glass in a room 310277258jpg1A woman in a very very skimpy bikini takes her own picture with her cellphone 310277258jpg2A young woman is not wearing clothes and is taking a picture of herself 310277258jpg4A girl in a bathing suit standing in a multicolored room,Women looking at each other,contradiction
5696547236jpg0Two men in life jackets in a rubber raft powered by an engine are traveling at high speed on the water with wind turbines on the distant shore 5696547236jpg2Two uniformed men are riding in a motorized boat 5696547236jpg3Two men in safety gear navigate an inflated boat 5696547236jpg4Two men are riding in a speed boat,Men sitting,entailment
4884189834jpg0A man is standing on a scissor jack in front of a building holding a cellphone to his ear 4884189834jpg1A man uses a cellphone while working on the exterior of a building 4884189834jpg3A man on a lift inspects the facade of a building 4884189834jpg4A man on a scissor lift working,A man talking on his phone on a street,neutral
3240351042jpg1The cyclist is airborne on his bike as it makes a jump between two mounds of earth 3240351042jpg2Brown ramp structure with a person on skis in midair 3240351042jpg3A person jumps a bicycle off a large dirt ramp 3240351042jpg4A motor biker gets massive air off a dirt jump,A rider jumping over a dirt hill,entailment
4559194524jpg0Six casually dressed people watch from the comfort and protection of a wooden rail while a restaurant employee stands in the background 4559194524jpg2A group of six people are standing next to a white fence 4559194524jpg3Six people stand at the railing at the El Tambor 4559194524jpg4Crowd of people standing near a bench,A group of men sits,neutral
3425685827jpg1The students sitting on the grass are eating a lunch from a red backpack 3425685827jpg2Young people sit on the grass near a crooked tree with pink blossoms 3425685827jpg3People outside sitting on the grass under cherry blossom trees 3425685827jpg4People are sitting at a park under flowering trees,A group having a meeting,contradiction
4469878736jpg0A woman walks past a garage door that says  no parking any time  4469878736jpg1A young woman in a denim skirt walking in front of a garage 4469878736jpg2Woman in a black dress walking passed a no parking zone 4469878736jpg4A young woman walking by a rolling door,A woman standing by a sign,entailment
6763370245jpg0A snowboarder wearing a white hoodie and green pants performing a trick in midair 6763370245jpg1A snowboarder in a white coat and yellowgreen pants grabs some serious air 6763370245jpg2A snowboarder does a trick in the air before landing 6763370245jpg4Flying through the air snowboarding,A man snowboarding,entailment
1802092493jpg0Four young children dressed formally pose for a portrait with the two boys standing in front and the two girls smiling in the back 1802092493jpg1Two girls in matching pink and white dresses and two smaller boys in matching black and white shirts 1802092493jpg3Four young children pose informally for an informal picture 1802092493jpg4Two girls and two boys dressed alike stand together,Two little girls pose,entailment
3127793607jpg0A young child in baggy blue pants is running away from the fire in the background 3127793607jpg2A young boy walking away from a fire pit holding his blue jeans up 3127793607jpg3Two young boys in pants and a shirt walk along a dirt road 3127793607jpg4A small boy runs past a fire in a field,Boys wrestling,contradiction
2981162237jpg0Two men in hard hats business suits and orange vests walking through a facility s yard 2981162237jpg1The two men in suits and safety gear are overseeing construction 2981162237jpg2Two men with construction hats walk next to concrete structure 2981162237jpg3Two workers are walking around a construction site,Men inspecting,entailment
475317104jpg1A girl stands alone while a man raises his arms in the background 475317104jpg2A woman wearing a black shirt and blue jeans standing on a sidewalk 475317104jpg3A girl standing in an enclosed place 475317104jpg4Young lady standing alone waiting,A teen girl stands,entailment
3124455694jpg1Lots of people standing on a platform in front of a train 3124455694jpg2Passengers board and disembark a crowded train 3124455694jpg3A woman is existing a crowded subway station 3124455694jpg4A group of people boarding a silver train,A lady talking,neutral
3557886648jpg0A boxer wearing white shorts and red gloves punches another boxer wearing blue in the face 3557886648jpg1A boxer wearing white shorts throws a punch at a boxer wearing blue shorts 3557886648jpg2The boxer with orange gloves is hitting the guy with the blue helmet 3557886648jpg3The two men are engaged in a boxing match,A man smiling,contradiction
2802539497jpg0A man in a plaid shirt and brown pants is sitting on the sidewalk in front of some blankets while people walk by 2802539497jpg2A balding man sits on the sidewalk leaned against a bunch of woven blankets 2802539497jpg3An old man is sitting on a sidewalk in front of a pile of folded blankets 2802539497jpg4People standing or sitting at a market,Several children sit,contradiction
4324771398jpg0A little girl with a black bandanna on her hair is posing for a picture while she searches for a four leaf clover 4324771398jpg1A young girl is lying down in the grass staring apathetically into the camera 4324771398jpg2This is a young girl in the grass at a park posing for the camera 4324771398jpg4A boredlooking girl relaxes in the park,Children have a fight,contradiction
2342915028jpg1A girl in a pink sweater and brown skirt is holding a bag by the edge of the water 2342915028jpg2A small blond girl in a pink shirt standing by a duck 2342915028jpg3A young girl chasing a duck with bread in her hands 2342915028jpg4A green duck eagerly waiting to jump into the pond,A child plays with a bird,entailment
3992847227jpg0Young female with blond hair and a white shirt brushing her teeth 3992847227jpg1A little girl standing in a bathroom brushing her teeth 3992847227jpg2A young blond girl wears a white tshirt and pigtails 3992847227jpg4A small child pondering a drawing,Child hiking,contradiction
6534930941jpg0A young adult male leans against a brick wall with his laundry bag and speaks into his cellphone with his free hand 6534930941jpg1The young man leaning against a brick wall with a bag of laundry is talking to someone on a cellphone 6534930941jpg3A guy holding his laundry against the wall while talking on his cellphone 6534930941jpg4White male talking on phone with laundry in hand,A man sitting in an office chair,contradiction
4328533349jpg0Four Asian children three girls and one boy sit behind a volcano diorama 4328533349jpg1Three Asian girls and one Asian guy sitting in front of a volcano project 4328533349jpg2Four school aged children are sitting in front of a model volcano 4328533349jpg3Four Asian adolescents are sitting in front of a model volcano,Students sitting on the floor,neutral
3146937399jpg0Two people dressed in winter apparel venture out onto a frozen body of water 3146937399jpg1Two girls are walking by a tree in front of a brick building 3146937399jpg2Two people in winter coats walking down a road 3146937399jpg3Two people are walking through some water,A child watching another child,contradiction
4445556418jpg0Children in white and blue uniforms are sitting at their red desks in their green classroom 4445556418jpg1Students sit in a classroom with green walls and red desks waving at the camera 4445556418jpg2African children sit waving in teal classroom with red benches and tables 4445556418jpg4Children in an African schoolhouse,A child sings,contradiction
5639106614jpg0A man in a red hooded sweatshirt is performing a skateboard jump on outdoor stairs while other young people look on 5639106614jpg2A man is skateboarding off a rail down brick stairs 5639106614jpg3A skateboarder jumps a railing next to a street 5639106614jpg4A skateboarder jumping over a railing,A man does the splits,contradiction
1106644976jpg0A young group of friends adorned with face paint and feathered headbands sit on a bench 1106644976jpg1Teens dressed as Native Americans sit in the park with their school bags on the ground 1106644976jpg3Five young girls with backpacks sitting on a green park bench 1106644976jpg4Five young girls wearing headbands sitting on park bench,A woman picking apples,contradiction
4910057495jpg0A large yellow construction vehicle is on a street corner surrounded by blue and red barricades 4910057495jpg2A bulldozer is working inside a cordoned section of a street 4910057495jpg3Workers look on as a tractor is closed off in the street 4910057495jpg4A piece of construction equipment is fenced off,A man sitting and reading a book,contradiction
508053457jpg1Mounted policeman on horseback guard the little boys in front of the palace 508053457jpg2A police officer pats his horse while next to a second police officer 508053457jpg3Two police officers on horses are next to each other 508053457jpg4Police officers on horses stop by a group of boys,Kids standing,neutral
1425188219jpg0Children eating at an outdoor cafe  someone does nt like the menu 1425188219jpg1The mother in green is looking at her son while he is crying 1425188219jpg2A baby is crying next to a girl in a green shirt 1425188219jpg4Small blond boy throwing a fit,A woman sitting with a child,entailment
2332673042jpg0Two adorable children who were dressed very similar by their mother are enjoying a train ride 2332673042jpg1Two young children riding a bus one is holding a bottle and the other is holding a can 2332673042jpg3Two children are riding on a bus and one is holding a drink 2332673042jpg4Two baby are playing on train,Children sit,entailment
8154663567jpg0A marathon runner wearing a numbered bib is running up a two lane street trailed by a car and motorcycles as spectators holding umbrellas look on 8154663567jpg2A muscular runner takes place in a marathon in the rain while spectators watch from under umbrellas 8154663567jpg3A young black male athlete in a red uniform is running a race on a road in the rain 8154663567jpg4There is a jogger jogging on a road with a car and motorcycles following him,A lady smiling,contradiction
536533294jpg1Little girl in jeans and a pink shirt is wading along the shore 536533294jpg2Female child walking on the beach wearing an Elmo shirt 536533294jpg3A little girl wearing an Elmo tshirt is on the beach 536533294jpg4A little girl walking in the sand along the beach,A toddler walking,entailment
4947072825jpg1A table at Penn State sponsored by a Greek organization promotes the sale of basketball tickets 4947072825jpg2Two young men are signing up for a basketball related event 4947072825jpg3Two young men talking in front of a Penn State Basketball table 4947072825jpg4Two boys stand at a blue table to fill out a form,A man having a drink,contradiction
4569926879jpg0This photo shows a group of people walking and one man is holding a bottle of wine while handing a glass of wine to a woman walking near him 4569926879jpg1A man in a black shirt is walking down the street offering a glass of wine to a woman 4569926879jpg2A redheaded woman standing next to a man in a black jacket with a wine bottle 4569926879jpg4Several people with white hats on with a black brim,Men dancing,contradiction
4470208353jpg1A man in a gray robe is walking in the shade 4470208353jpg2A man is walking in the shade of a market 4470208353jpg3Older man walking in crazy shadows 4470208353jpg4A man walking in a white robe,A man stands on a boat,contradiction
5726809479jpg1An elderly woman in a tent uses scissors and a chair to repair a fishing net 5726809479jpg2A woman is using a small pair of scissors on a large net 5726809479jpg3An elderly woman in glasses cuts through a net 5726809479jpg4A woman is preparing a net,A woman holds a pair of socks,contradiction
22779038jpg0Two men wearing red jackets are looking out over some water and one man has yellow earphones on his ears 22779038jpg1One man places his hand on the back of a blackhaired man wearing yellow earmuffs and a red windbreaker 22779038jpg2One man is putting his hand on the back of another man and they are both on a boat 22779038jpg3Two men at a high elevation staring down at the water,A man faces the ocean,entailment
57691053jpg1Three women dress up as ninjas for a costume party 57691053jpg2A group of people in black outfits drinking beer 57691053jpg3Some people are dressed up for a costume party 57691053jpg4Three women are dressed in ninja costumes,A group standing,entailment
3212465975jpg1Skateboarder in black with yellow skateboard in midair 3212465975jpg2A skateboarder jumping with his skateboard 3212465975jpg3Boy jumping in the air with a skateboard 3212465975jpg4A skateboarder gets airtime,Man jumping into a body of water,contradiction
4642793939jpg0A shirtless man wearing blue jean shorts is leaning against a black pole 4642793939jpg1A well built young man standing against a lamp post shirtless 4642793939jpg2A balding shirtless guy stand against a pole in a park 4642793939jpg3Shirtless man leaning against black post,A man enjoys the sun,neutral
2679015215jpg0Two men are looking toward the ground while one is wearing gloves and holding a tool 2679015215jpg1A man with work gloves looking down as another man checks out something on the beach 2679015215jpg2A man in a black shirt and gloves with a tool in one of his hands observes another man in a light brown shirt 2679015215jpg4Two men looking to be construction workers work in the sand,Man driving a car,contradiction
2057282116jpg0A man wearing a black jacket sitting down staring intently 2057282116jpg1A darkhaired man with a mustache is looking to his right 2057282116jpg2A soccer player is looking shocked at what had happened 2057282116jpg3A man with black hair stares to his right,A man lights a match,contradiction
2881561370jpg1A man haves fun with a lady friend by sticking out his tongue 2881561370jpg2A man sticking his tongue at a woman close to her face 2881561370jpg3A man licking the face of a woman wearing glasses 2881561370jpg4Man sticking out tongue and licking smiling woman,A man stands next to machines,contradiction
4773842539jpg0A lady standing in front of a lot of elementary school aged children who are sitting on the floor 4773842539jpg1A large group of kids sitting on the floor listening to a lady in a blue dress 4773842539jpg2A woman is standing and talking to a group of children 4773842539jpg4The kids are listening to their teacher,Soldiers sitting,contradiction
61374980jpg0A college student is sitting on a chair looking through some papers in a messy dorm room 61374980jpg1A boy sitting at a desk and reading in the middle of a very messy dorm room 61374980jpg2A teenager sorts through his mail while sitting in a messy room 61374980jpg3A college student is looking at papers in a messy dorm room,Some women sitting,contradiction
3681414069jpg0One black and white dog sleeps while the other two black and white dogs play with a plastic bag 3681414069jpg1Three black and white pug dogs were laying and playing outside 3681414069jpg3Two puppies playing with a plastic bag 3681414069jpg4Three spotted dogs outside a house,Dogs fighting,contradiction
3437034427jpg0A little girl is playing a red recorder flute while another girl is playing a pink guitar 3437034427jpg1One girl is playing a recorder and another girl is playing the guitar 3437034427jpg2A girl is playing a red flute while another girl holds a pink guitar 3437034427jpg3One girl is playing a recorder while another one holds a guitar,Children playing musical instruments,entailment
3486869248jpg0A woman holds a poker chip in her hand hovering over the casino table wondering what number to place her bet on while her friends watch 3486869248jpg1Several people are gambling and drinking alcohol in a casino 3486869248jpg2Two adult couples are placing their bets on a casino table 3486869248jpg3A gambling game between several people at a casino,Two guys playing a game,neutral
501320769jpg0A young black child is wrapped in a white robe and standing in a bathroom doorway 501320769jpg1A young black girl emerges from the bathroom wrapped in a bathrobe and towel 501320769jpg3A young girl wearing a white bathrobe stands by a door 501320769jpg4A child in a white bathrobe is standing in a doorway,Men stand,contradiction
2220333513jpg1Two men in restaurant uniforms pose for a picture 2220333513jpg2Two men both with dark hair wearing striped vests 2220333513jpg3Two young men wearing matching clothing smiling 2220333513jpg4Two guys are wearing matching uniforms,Men stand,entailment
4756096563jpg1Several Asian people on the street are looking up and holding cameras to record something 4756096563jpg2A crowd of Asians look up while several are recording the event with personal cameras 4756096563jpg3A group of people with cameras are taking photos of something high above their heads 4756096563jpg4Group of Asians recording some video,A man joins the group,contradiction
4886280540jpg0Clown in red and black checkered pants on stilts acts as a puppet master as a female in blue hair acts as a marionette 4886280540jpg1A woman with blue hair red gloves striped socks and a black and white dress is holding still 4886280540jpg3A woman in striped tights is being guided with strings 4886280540jpg4Street performers putting on a show,A guy standing,contradiction
4719170123jpg0Many onlookers look upon some firefighters behind caution tape along with a man in a suit on a cellphone 4719170123jpg1A fireman looks toward a building that has been evacuated as groups of the people look on 4719170123jpg3Some firemen have blocked off the street and people watch behind the tape 4719170123jpg4Firemen preparing to handle a situation at a company,Men standing in the middle of a street,neutral
3771013578jpg1Four teenagers are sitting on a bench at night 3771013578jpg2Young teens hanging out and enjoying themselves 3771013578jpg3Three teens sit outside on a table 3771013578jpg4Three teenagers out at night,Boy sits,neutral
2508515814jpg0Three women standing in front of a Sallie Mae sign interact among themselves 2508515814jpg1Some women wearing dark clothing are talking in front of a Sallie Mae sign 2508515814jpg2A group of women standing in front of a blue Sallie Mae banner 2508515814jpg4Three females talking in front of a Sallie Mae banner,Older women converse,entailment
3696184025jpg0A barefoot toddler wearing a yellow blouse and a floral print skirt holds a green toy up to her mouth with her right hand while standing on a blanket out in the yard and clinging with her left hand to some adult s hand 3696184025jpg1A young girl in a yellow top and a flowered skirt is standing on a blanket and biting on a toy 3696184025jpg2A little girl dressed in yellow with something in her mouth 3696184025jpg3A toddler girl in a flowered skirt is chewing on a toy,A woman and two children sit,contradiction
471094546jpg0A young girl lights candles next to a woman with closed eyes with her hands folded in front of her face 471094546jpg2Indian girl with her mom praying or performing a ritual 471094546jpg3A woman prays while a young girl lights candles 471094546jpg4A woman prays while a young girl lights a fire,An older woman seated,entailment
2099852435jpg0Three kids are playing on the beach one with a fishing pole one putting his shirt on and one leaning on the sidewalk 2099852435jpg2Three males on the edge of the water with fishing gear 2099852435jpg3A child with a blue shirt on holding a fishing pole 2099852435jpg4Children playing and fishing on a beach,Children relax,neutral
3218861747jpg1A man in a green shirt is jumping a ramp on his skateboard 3218861747jpg2A skateboarder is riding on a red ramp by the ocean 3218861747jpg3A man on a half pipe doing a skateboard trick 3218861747jpg4A man is skating on a vert ramp,A woman doing a trick,contradiction
634891010jpg0A three legged black and white dog running behind a brown dog with a red bandanna 634891010jpg2A brown dog and a black and white dog stand beside a hole in the dirt 634891010jpg3Two dogs are shaking themselves dry on the path next to the water 634891010jpg4Two dogs are shaking water off,A dog lunges,neutral
2475300106jpg0The yellow dog is running next to a bush on a path in the grass 2475300106jpg1A beige dog runs through the shrubbery toward the camera 2475300106jpg2A blond dog runs down a path next to a rhododendron 2475300106jpg4The dog is running through the yard,A dog running through a wooded area,entailment
