premise,hypothesis,label
There is no man riding a motorcycle,A man is riding a motorcycle,contradiction
The men are not playing soccer,The men are playing soccer,contradiction
The men are playing with a ball,A man is riding a motorcycle,neutral
There is no man riding a motorcycle,The men are playing soccer,neutral
A man is riding a motorcycle,The men are playing soccer,neutral
A dog is looking at a store counter,A dog is looking at a piece of furniture in a shop,neutral
A cat is looking at a store counter,A dog is looking at a store counter,neutral
A cat is looking at a store counter,A dog is looking around,neutral
A tiger cub is roaring,A tiger cub is making a sound,entailment
A tiger cub is making a sound,There is no tiger cub making a sound,contradiction
A tiger is walking around,A tiger is strolling around,entailment
A tiger cub is making a sound,A tiger is not walking around,neutral
There is no tiger cub making a sound,A tiger is walking around,neutral
A woman is frying meat,A woman is frying food,entailment
A woman is placing food in a pot of hot water,A woman is placing food in a pot of cold water,contradiction
A woman is frying meat,A woman is cooking food in a pot of hot water,neutral
A woman is frying food,A woman is placing food in a pot of hot water,neutral
A woman is frying meat,A woman is placing food in a pot of hot water,neutral
Someone is playing with a frog,A man is playing the trumpet,neutral
Someone is playing with a toad,The trumpet is being played by a man,neutral
The person is riding the horse,The person is riding the animal,entailment
A man is riding a horse,The person is riding the animal,entailment
A person is not folding a piece of paper,A person is folding a piece of paper,contradiction
Somebody is folding a piece of paper,Someone is folding a piece of paper,entailment
Somebody is folding a piece of paper,A person is folding a piece of paper,entailment
Someone is folding a piece of paper,A person is folding a sheet,neutral
Someone is folding a piece of paper,A person is not folding a piece of paper,contradiction
A person is folding a piece of paper,Someone is folding a piece of paper,entailment
A girl is using sign language,A girl is communicating with sign language,entailment
There is no girl communicating with sign language,A girl is communicating with sign language,contradiction
A young girl is using sign language,Sign language is being used by a young girl,entailment
A young girl is using sign language,A girl is using sign language,entailment
A young girl is using sign language,There is no girl communicating with sign language,contradiction
A girl is communicating with sign language,A young girl is using sign language,entailment
A bunny is playing with a stuffed bunny,There is no bunny playing with a stuffed bunny,contradiction
A rabbit is playing with a toy rabbit,A rabbit is playing with a toy,entailment
There is no rabbit playing with a toy rabbit,A rabbit is playing with a toy rabbit,contradiction
A bunny is playing with a stuffed bunny,A rabbit is playing with a toy,entailment
There is no rabbit playing with a toy rabbit,A bunny is playing with a stuffed bunny,contradiction
A rabbit is playing with a toy rabbit,There is no bunny playing with a stuffed bunny,contradiction
A bunny is playing with a stuffed bunny,A rabbit is playing with a toy rabbit,entailment
A man is jumping rope outside,A woman is jumping rope outside,neutral
A woman is slicing a cucumber,A person is slicing a cucumber,entailment
A man is jumping rope outside,A person is slicing a cucumber,neutral
A man is jumping rope in a field,A woman is slicing a cucumber,neutral
A man is jumping rope outside,A woman is slicing a cucumber,neutral
Potatoes are being sliced by a man,A man is slicing potatoes,entailment
There is no man slicing potatoes,A man is slicing potatoes,contradiction
The man is slicing a potato,A potato is being sliced by the man,entailment
A man is slicing potatoes,The man is not slicing a potato,contradiction
The man is slicing a potato,There is no man slicing potatoes,contradiction
A man is slicing potatoes,The man is slicing a potato,entailment
A flute is being played by a girl,A girl is playing a flute,entailment
A girl is playing a wind instrument,A boy is playing a wind instrument,neutral
A flute is being played by a girl,A girl is playing a wind instrument,entailment
There is no girl playing a flute,A girl is playing a wind instrument,neutral
The piano is being played by someone,Someone is playing piano,entailment
The piano is being played by someone,A person is playing a keyboard,neutral
Someone is not playing piano,A person is playing a keyboard,neutral
Someone is playing piano,A person is playing a keyboard,entailment
A man is diving into a pool,A woman is diving into a pool,neutral
A man is jumping out of a pool,A man is diving into a pool,neutral
A man is diving into a pool,A man is diving into the water,entailment
A man is diving into a pool,A man is jumping out of a pool,neutral
The man is adding seasoning to the water in a bowl,Seasoning is being added to the water by the man,entailment
The man is adding seasoning to the water in a bowl,The man is not adding seasoning to the/some water in a bowl,contradiction
The man is not seasoning the sausages,The man is seasoning the sausages,contradiction
The man is seasoning the sausages,The man is not adding seasoning to the/some water in a bowl,neutral
The man is adding seasoning to the water in a bowl,The man is seasoning the sausages,neutral
A man is playing a large flute,A man is playing a flute,entailment
A woman is peeling a potato,A potato is being peeled by a woman,entailment
A woman is peeling a potato,A woman is not peeling a potato,contradiction
The lady is peeling the potato,A potato is being peeled by a woman,entailment
A man is riding a motorbike,A man is riding a scooter,neutral
A man is riding a scooter,A man is not riding a scooter,contradiction
A man is playing a flute,A man is riding a motorbike,neutral
A man is not riding a scooter,A man is playing a flute,neutral
A man is playing a flute,A man is riding a scooter,neutral
A woman is not slicing an octopus,A woman is slicing an octopus,contradiction
The drums are being played by a man,A man is playing the drums,entailment
A man is not playing the drums,A man is playing the drums,contradiction
There is no man playing the guitar,A man is playing the drums,neutral
A man is not playing the drums,A man is playing the guitar,neutral
A man is putting some food in a box,A man is putting some food in a container,entailment
The man is putting chicken into the box,The man is putting chicken into the container,entailment
The man is putting chicken into the box,A man is putting some food in a box,entailment
The man is putting chicken into the container,A man is putting some food in a container,entailment
A woman is taking eggs out of a bowl,A woman is cracking eggs into a bowl,neutral
A woman is placing skewers onto a rack,There is no woman placing skewers onto a rack,contradiction
A woman is cracking eggs into a bowl,Skewers are being placed onto a rack by a woman,neutral
A baby is playing a guitar,A guitar is being played by a baby,entailment
The little boy is singing and playing the guitar,The little kid is singing and playing the guitar,entailment
The little kid is singing and playing the guitar,A baby is playing a guitar,entailment
The little boy is not singing and playing the guitar,A baby is playing a guitar,neutral
A baby is playing a guitar,The little boy is singing and playing the guitar,neutral
A man is passionately playing a guitar in front of an audience,A person is passionately playing a guitar in front of an audience,entailment
A man is passionately playing a guitar in front of an audience,A woman is passionately playing a guitar in front of an audience,neutral
A woman is peeling food,A man is passionately playing a guitar in front of an audience,neutral
There is no woman peeling a potato,A man is passionately playing a guitar in front of an audience,neutral
A woman is peeling a potato,A woman is passionately playing a guitar in front of an audience,neutral
A man is passionately playing a guitar in front of an audience,A woman is peeling a potato,neutral
Someone is checking the email,Someone is reading the email,entailment
A man is reading the email,Someone is checking the email,entailment
Someone is not reading the email,A man is reading the email,contradiction
There is no man reading the email,Someone is reading the email,neutral
Two pandas are not lying together,Two pandas are lying together,contradiction
Two cubs are playing,Two pandas are lying together,neutral
Two pandas are lying together,Two baby pandas are sleeping,neutral
Fish is being cooked by a woman,A woman is cooking fish,entailment
A woman is cooking fish,There is no woman cooking fish,contradiction
Fish is being fried by a woman,A woman is cooking fish,entailment
A woman is frying fish,Fish is being cooked by a woman,entailment
A woman is frying fish,There is no woman cooking fish,contradiction
A woman is frying fish,A woman is cooking fish,entailment
A man is playing a flute,A man is playing an instrument,entailment
There is no man mowing grass,A man is mowing grass,contradiction
A man is mowing grass,There is no guy mowing the lawn,contradiction
A guy is mowing the lawn,A man is mowing grass,entailment
A person is frying meat in a pan,A person is not frying meat in a pan,contradiction
A skunk is being held by a person,A person is holding a skunk,entailment
A person is frying meat in a pan,A skunk is being held by a person,neutral
A person is holding a skunk,A person is frying meat in a pan,neutral
The lady is cracking an egg into a bowl,The lady is taking an egg out of a bowl,neutral
The man is cracking eggs into a bowl,The person is cracking eggs into a bowl,entailment
The lady is cracking an egg into a bowl,The person is cracking eggs into a bowl,entailment
The woman is cracking eggs into a bowl,The lady is cracking an egg into a bowl,entailment
The lady is cracking an egg into a dish,The man is cracking eggs into a bowl,neutral
The man is cracking eggs into a bowl,The lady is cracking an egg into a bowl,neutral
There is no man cutting tomatoes,A man is cutting tomatoes,contradiction
Broccoli are being cut by a woman,A man is cutting tomatoes,neutral
A woman is not cutting broccoli,A man is cutting tomatoes,neutral
A woman is cutting a lemon,A man is cutting a lemon,neutral
A woman is cutting a lemon,A woman is firing a rifle,neutral
A man is playing the drums,A man is playing the instrument,entailment
A man is playing guitar,A man is playing the instrument,entailment
A man is playing the drums,A man is playing guitar,neutral
A man is drawing on a digital dry erase board,A man is drawing on a board,entailment
A man is not drawing on a digital dry erase board,A man is drawing on a digital dry erase board,contradiction
A man is drawing some figures,A man is erasing some figures,neutral
A man is drawing some figures,A man is drawing on a digital dry erase board,neutral
A woman is slicing tofu,A woman is cutting tofu,entailment
A woman is cutting tofu,A woman is not cutting tofu,contradiction
A woman is slicing tofu,A woman is cutting onions,neutral
A group of people are marching,A group of people are walking,entailment
A group of people are dancing at a concert,A group of people are standing,neutral
A group of people are not dancing at a concert,A group of people are marching,neutral
A group of people are dancing at a concert,A group of people are marching,neutral
A man is working on the laptop,A man is working on the computer,entailment
There is no man working on the laptop,A man is working on the laptop,contradiction
A man is working on the laptop,The man is feeding the snake with an animal,neutral
The man is feeding the snake with a mouse,There is no man working on the laptop,neutral
The man is feeding the snake with a mouse,A man is working on the laptop,neutral
A boy is playing on a toy phone,The man is drawing a gun,neutral
The man is aiming a gun,A girl is playing on a toy phone,neutral
There is no girl riding a horse,A girl is riding a horse,contradiction
The boy is trotting on the horse,The girl is trotting on the horse,neutral
A girl is riding a horse,The boy is trotting on the horse,neutral
The girl is trotting on the horse,A horse is being ridden by a girl,entailment
A man is breaking a slab of concrete with a sledge hammer,A man is breaking a block of concrete with a sledge hammer,entailment
A man is breaking a slab of concrete with a sledge hammer,There is no man breaking a slab of concrete with a sledge hammer,contradiction
The man is using a sledgehammer to break a concrete block that is on another man,The man is using a sledgehammer to break a concrete block that is on another person,entailment
The woman is using a sledgehammer to break a concrete block that is on another man,The man is using a sledgehammer to break a concrete block that is on another man,neutral
The man is using a sledgehammer to break a concrete block that is on another person,A man is breaking a slab of concrete with a sledge hammer,entailment
The man is using a sledgehammer to break a concrete block that is on another man,A man is breaking a block of concrete with a sledge hammer,entailment
There is no man breaking a slab of concrete with a sledge hammer,The man is using a sledgehammer to break a concrete block that is on another man,contradiction
The man is using a sledgehammer to break a concrete block that is on another man,A man is breaking a slab of concrete with a sledge hammer,entailment
A dog is barking at a ball,An animal is barking at a ball,entailment
A dog is swimming after a tennis ball,A dog is swimming after a ball,entailment
A dog is swimming after a ball,A dog is barking at a ball,neutral
A dog is swimming after a tennis ball,An animal is barking at a ball,neutral
A girl is eating a cupcake,A boy is eating a cupcake,neutral
A woman is eating a cupcake,A woman is eating a cake,neutral
A girl is eating a cupcake,A woman is eating a cake,neutral
A cupcake is being eaten by a girl,A woman is eating a cupcake,neutral
A girl is eating a cupcake,A woman is eating a cupcake,neutral
A man is talking,A man is speaking,entailment
A man is speaking,There is no man speaking,contradiction
A man is spitting,A person is spitting,entailment
There is no man spitting,A man is spitting,contradiction
A man is speaking,A person is spitting,neutral
A man is spitting,A man is speaking,neutral
A man is playing keyboards,A man is playing an instrument,entailment
A man is playing keyboards,A man is falling off a mechanical bull,neutral
A man is cutting a boot with a sword,There is no man cutting a boot with a sword,contradiction
There is no man cutting a boot with a sword,A man is severing the toe of an empty leather boot with a sword,contradiction
A chef is cleaning a bowl of soup,A chef is getting a bowl of soup dirty,neutral
A man is wiping the edge of a bowl,A man is cleaning the edge of a bowl,entailment
A chef is cleaning a bowl of soup,A man is cleaning the edge of a bowl,neutral
There is no man wiping the edge of a bowl,A chef is cleaning a bowl of soup,neutral
A bowl of soup is being cleaned by a chef,A man is wiping the edge of a bowl,neutral
A chef is getting a bowl of soup dirty,A man is wiping the edge of a bowl,neutral
A young boy is singing and playing a guitar,A kid is singing and playing a guitar,entailment
A young boy is singing and playing a guitar,There is no young boy singing and playing a guitar,contradiction
A kid is playing the guitar,There is no young boy singing and playing a guitar,neutral
A young boy is singing and playing a guitar,The guitar is being played by a kid,entailment
Someone is stirring chili in a kettle,Someone is stirring chili in a pot,entailment
Someone is stirring chili in a kettle,A pot of chili is being stirred by someone with a spoon,entailment
Nobody is stirring a pot of chili with a spoon,Someone is stirring chili in a kettle,neutral
Someone is stirring chili in a kettle,Someone is stirring a pot of chili with a spoon,neutral
A person is eating at a table,A person is not eating at a table,contradiction
A person is not making a bed,A person is making a bed,contradiction
A man is making a bed,A person is eating at a table,neutral
A person is not eating at a table,A person is making a bed,neutral
A cat is playing with a small bottle,An animal is playing with a small bottle,entailment
A cat is playing with a small bottle,A cat is playing with a big bottle,neutral
A bottle is being licked by the cat,The cat is licking a bottle,entailment
A cat is playing with a small bottle,The dog is licking a bottle,neutral
The cat is licking a bottle,An animal is playing with a small bottle,neutral
The cat is licking a bottle,A cat is playing with a big bottle,neutral
A small dog is lying on the bed,A small dog is lying on a bed,entailment
A small dog is lying on a bed,A small cat is lying on a bed,neutral
A small dog is lying on the bed,A small dog is lying under the bed,neutral
A small dog is lying on a bed,A small animal is lying on the bed,entailment
A small dog is lying on a bed,A small dog is lying under the bed,neutral
There is no woman slicing tofu,A woman is slicing tofu,contradiction
A woman is slicing butter,Tofu is being sliced by a woman,neutral
A woman is slicing tofu,A woman is cutting butter,neutral
A woman is slicing tofu,A man is slicing butter,neutral
A woman is slicing tofu,A woman is slicing butter,neutral
The man is not playing the guitar,The man is playing the guitar,contradiction
The man is playing with a skull,The person is playing with a skull,entailment
There is no man playing with a skull,The man is playing with a skull,contradiction
The man is playing the guitar,There is no man playing with a skull,neutral
The man is sprinkling cheese on the pizza,There is no man sprinkling cheese on the pizza,contradiction
The cook is sprinkling cheese on the pizza,A man is putting some cheese on a pizza,neutral
Some cheese is being put on a pizza by a man,The man is sprinkling cheese on the pizza,entailment
There is no man putting some cheese on a pizza,The man is sprinkling cheese on the pizza,contradiction
The man is sprinkling cheese on the pizza,A man is putting some cheese on a pizza,entailment
A man is firing a shotgun,A man is firing a gun,entailment
A man is shooting a shotgun,A man is shooting a weapon,entailment
A man is shooting a shotgun,There is no man shooting a shotgun,contradiction
A man is firing a shotgun,A man is shooting a weapon,entailment
A man is shooting a shotgun,A man is firing a gun,entailment
A man is shooting a shotgun,A man is firing a shotgun,entailment
A famous singer is dancing on the ceiling,A great singer is dancing on the ceiling,entailment
There is no famous singer dancing on the ceiling,A famous singer is dancing on the ceiling,contradiction
A man is dancing on the ceiling,A person is dancing on the ceiling,entailment
A man is dancing on the floor,A famous singer is dancing on the ceiling,neutral
A man is dancing on the ceiling,A great singer is dancing on the ceiling,neutral
A man is dancing on the ceiling,There is no famous singer dancing on the ceiling,neutral
A cow is eating grass,A cow is grazing,entailment
A cow is eating grass,A cow is not eating grass,contradiction
A cow is not eating hay,A cow is eating hay,contradiction
Hay is being eaten by a cow,A cow is eating grass,entailment
A cow is eating hay,A cow is grazing,entailment
A cow is eating hay,A cow is not eating grass,neutral
A cow is eating grass,A cow is eating hay,entailment
A woman is dancing gracefully,A woman is dancing,entailment
A woman is dancing,A woman is sleeping,neutral
A man is having lunch,A woman is dancing,neutral
A tiger cub is playing with a ball,A baby tiger is playing with a ball,entailment
A baby is playing with a doll,There is no baby tiger playing with a ball,neutral
A baby tiger is playing with a ball,A baby is not playing with a doll,neutral
The man is playing a game on the grass,The animal is grazing on the grass,neutral
The rhino is grazing on the grass,There is no man playing a game on the grass,neutral
A man is talking to a woman,A man and a woman are speaking,entailment
A man is talking to a boy,A man is talking to a woman,neutral
A man is cracking eggs,A woman is cracking eggs,neutral
A man and a woman are speaking,A woman is cracking eggs,neutral
A woman is cracking eggs,A man is talking to a boy,neutral
A man is talking to a woman,A woman is cracking eggs,neutral
A man is riding a bicycle,A man is not riding a bicycle,contradiction
A person is riding an electric bicycle,A man is riding a bicycle,neutral
A man is riding a bicycle,There is no man riding an electric bicycle,neutral
A man is riding an electric bicycle,A man is riding a bicycle,entailment
A dog is jumping into a box,A cat is jumping into a box,neutral
An old man is talking to a leaf,A young man is talking to a leaf,neutral
A boy is talking to a leaf,A cat is jumping into a box,neutral
An old man is talking to a leaf,A cat is jumping into a box,neutral
A cat is jumping into a container,A young man is talking to a leaf,neutral
A young man is talking to a leaf,A dog is jumping into a box,neutral
There is no man cutting a fish,A man is cutting a fish,contradiction
A man is slicing a fish,A fish is being sliced by a man,entailment
A man is cutting a fish,A woman is slicing a fish,neutral
A man is slicing a fish,There is no man cutting a fish,contradiction
A man is slicing a fish,A man is cutting a fish,entailment
A person is not frying,A person is frying some food,contradiction
A person is peeling a potato,There is no person peeling a potato,contradiction
There is no person peeling a potato,A person is frying some food,neutral
A person is cooking some food,A person is peeling a potato,neutral
A person is not frying,A person is peeling a potato,neutral
A person is frying some food,A person is peeling a potato,neutral
A man is rowing a boat,A woman is rowing a boat,neutral
A man is shooting with a gun,A man is shooting with a weapon,entailment
A man is shooting with a bow,A man is shooting with a gun,contradiction
A man is rowing a boat,A man is shooting with a gun,neutral
A woman is dancing near a fire,A woman is dancing near a fireplace,neutral
A woman is dancing near a fire,There is no woman dancing near a fire,contradiction
A guitar is being played by a girl,A man is playing a guitar,neutral
A man is playing a guitar,A boy is playing a guitar,neutral
A man is playing a guitar,A girl is playing a guitar,neutral
A man is diving off a rock,A man is diving off a cliff,neutral
A motorcycle is being ridden by a man,A man is diving off a cliff,neutral
A man is diving off a cliff,There is no man riding a motorcycle,neutral
A man is riding a motorcycle,There is no man diving off a cliff,neutral
The woman is playing the guitar,The man is playing the guitar,neutral
The man is playing the guitar,The person is playing the guitar,entailment
The man is playing the guitar,The woman is playing the guitar,neutral
Someone is stirring noodles in the water,Nobody is stirring noodles in the water,contradiction
A woman is boiling noodles in water,Nobody is stirring noodles in the water,neutral
Someone is stirring noodles in the water,A man is boiling noodles in water,neutral
Two women are dancing and singing in front of a crowd,Two women are dancing and singing in front of many people,entailment
Two women are dancing and singing in front of a crowd,Two men are dancing and singing in front of a crowd,neutral
Two women are dancing and singing in front of a crowd,The persons are singing and dancing,entailment
Two women are dancing and singing in front of a crowd,The women are singing and dancing,entailment
A lemur is biting a person's finger,An animal is biting a person's finger,entailment
A lemur is licking a person's finger,A lemur is biting a person's finger,neutral
An animal is biting someone's finger,An animal is biting somebody's hand,entailment
A lemur is biting a person's finger,An animal is biting somebody's hand,neutral
A lemur is biting a person's finger,An animal is biting someone's finger,entailment
A boy is skateboarding on a half pipe,A man is skateboarding on a half pipe,neutral
A skateboarder is doing acrobatics on a half pipe,A skateboarder is doing tricks on a half pipe,entailment
A skateboarder is falling off a half pipe,A skateboarder is doing tricks on a half pipe,neutral
A skateboarder is doing tricks on a half pipe,A boy is skateboarding on a half pipe,neutral
A dog is sitting on the ground,A dog is running on the ground,neutral
The girl is tapping her fingernails,A girl is tapping her fingernails,entailment
A dog is running on the ground,The girl is tapping her fingernails,neutral
A boy is tapping his fingernails,A dog is running on the ground,neutral
A girl is tapping her fingernails,A big dog is running on the ground,neutral
A man and a woman are driving down the road in a car,A man and a woman are driving down the road in an open-air vehicle,neutral
A man and a woman are driving down the road in an open-air vehicle,Two men are driving down the road in an open-air vehicle,neutral
Two men are driving down the road in an open-air vehicle,A man and a woman are driving down the street in a jeep,neutral
The woman is not seasoning the oil,The woman is seasoning the oil,contradiction
The woman is not seasoning the oil,A woman is pouring ingredients into a bowl,neutral
The woman is seasoning the oil,There is no woman pouring ingredients into a bowl,neutral
A woman is pouring ingredients into a bowl,The woman is seasoning the oil,neutral
A person is riding a horse,A person is riding a motorbike,neutral
Potatoes are being sliced by a woman,A woman is slicing potatoes,entailment
There is no woman slicing potatoes,A woman is slicing potatoes,contradiction
A person is riding a motorbike,A woman is slicing potatoes,neutral
Two men are boxing,Two men are fighting,entailment
Two men are hugging,Two men are fighting,neutral
The man is doing exercises,Two men are boxing,neutral
The man is training,Two men are fighting,neutral
A man is putting vegetables into a pot,Vegetables are being put into a pot by a man,entailment
A man is removing vegetables from a pot,A man is putting vegetables into a pot,neutral
Someone is pouring ingredients into a pot,Someone is adding ingredients to a pot,entailment
Nobody is pouring ingredients into a pot,Someone is pouring ingredients into a pot,contradiction
Someone is pouring ingredients into a pot,A man is removing vegetables from a pot,neutral
A man is putting vegetables into a pot,Someone is pouring ingredients into a pot,entailment
The man is standing on a rocky mountain and gray clouds are in the background,The man is not standing on a rocky mountain and gray clouds are not in the background,contradiction
A black topless person is packing a pile of rocks and a front of clouds are in the background,A topless person with a back pack is in front of a pile of rocks and clouds are in the background,neutral
"A person with a back pack, who is topless, is in front of a pile of rocks and clouds are in the background",The man is standing on a rocky mountain and gray clouds are in the background,neutral
A topless person with a back pack is in front of a pile of rocks and clouds are in the background,"The man is standing on a mountain, which is rocky, and gray clouds are in the background",neutral
The man is not standing on a rocky mountain and gray clouds are not in the background,A topless person with a back pack is in front of a pile of rocks and clouds are in the background,neutral
A topless person with a back pack is in front of a pile of rocks and clouds are in the background,The man is standing on a rocky mountain and gray clouds are in the background,neutral
A dog is catching a ball,There is no dog catching a ball,contradiction
A dog is furiously chasing a ball through dirt,A dog is chasing a ball through dirt,entailment
A dog is catching a ball,A dog is leaving a ball in the dirt,neutral
A dog is chasing a ball through dirt,The dog is catching a ball,neutral
A dog is chasing a ball through dirt,There is no dog catching a ball,neutral
A boy in a blue shirt has dirt on his face,A boy in a blue dyed shirt has dirt on his face,entailment
A topless boy has a clean face,A boy in a blue shirt has dirt on his face,neutral
A boy has a blue face and dirt on the shirt,A boy in a blue shirt has dirt on his face,neutral
A boy in a blue shirt has dirt on his face,There is no blond child holding a yellow bottle,neutral
A topless boy has a clean face,A blond child is holding a yellow bottle,neutral
A boy in a blue shirt has dirt on his face,A blond child is holding a yellow bottle,neutral
A man in a hat is pacing through a store,A man in a hat is walking through a store,entailment
A man in a hat is walking through a store,A man in a hat is walking past a store,neutral
A walker is in a hat store for men,A man in a hat is walking through a store,neutral
The man in a cowboy hat is walking through a market and is putting a hand in his pocket,A man in a hat is walking past a store,neutral
The man in a cowboy hat is walking through a market and is putting a hand in his pocket,A walker is in a hat store for men,neutral
A large white crane is flying far above the water,A large white crane is flying near the water,neutral
A white bird is landing swiftly in the water,The white bird is landing swiftly in the water,entailment
A white bird is landing swiftly in the water,A large white crane is flying near the water,neutral
A brown dog is calmly standing in the water,A brown dog is standing in the water,entailment
There is no brown dog standing in the water,A brown dog is standing in the water,contradiction
A dog with golden fur is in the water,A dog with golden fur is out of the water,contradiction
A dog with a golden coat is in the water,A brown dog is standing in the water,neutral
A dog with golden fur is out of the water,A brown dog is standing in the water,neutral
A dog with golden fur is in the water,A brown dog is standing in the water,neutral
"A girl in a blue shirt, who looks young, is walking on the sidewalk and holding up a pink sign",A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,entailment
A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,There is no young girl in a blue shirt walking on the sidewalk and holding up a pink sign,contradiction
A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,The girl is carrying a sign and is being followed by a group of people,neutral
The girl is not carrying a sign and no group of people is following her,A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,contradiction
The girl is carrying a sign and a group of people is following her,"A girl in a blue shirt, who looks young, is walking on the sidewalk and holding up a pink sign",neutral
The girl is carrying a sign and a group of people is following her,There is no young girl in a blue shirt walking on the sidewalk and holding up a pink sign,contradiction
A young girl by a pink sign is holding up a blue shirt and is walking on the sidewalk,The girl is carrying a sign and a group of people is following her,neutral
The girl is carrying a sign and a group of people is following her,A young girl in a blue shirt is walking on the sidewalk and holding up a pink sign,neutral
A big city is begging for men and money holders,A man in a big city is holding a sign and begging for money,neutral
A homeless man is holding up a sign and is begging for money,A homeless man is putting down a sign and refusing some charity,neutral
A homeless man is holding up a sign and is pitifully begging for money,A man in a big city is holding a sign and begging for money,neutral
One man in a big city is holding up a sign and begging for money,A homeless man is holding up a sign and is begging for money,neutral
A big city is begging for men and money holders,A homeless man is holding up a sign and is begging for money,neutral
A homeless man is holding up a sign and is begging for money,A man in a big city is holding a sign and begging for money,neutral
A small dog is chasing a large brown cow,"A dog, which is small, is chasing a large brown cow",entailment
A small dog is chasing a large brown cow,There is no small dog chasing a large brown cow,contradiction
A dog is chasing the tail of an animal in the grass,"A dog, which is small, is chasing a large brown cow",neutral
A dog is chasing the tail of an animal in the grass,A small dog is chasing a large brown cow,neutral
The small child is walking through the water and is being guided by another person,The small child is wading through the water and is being guided by another person,entailment
A young child is splashing in the water,The young child is splashing in the water,entailment
The young child is splashing in the water,The small child is wading through the water and is being guided by another person,neutral
The small child is wading through the water and is being guided by another person,There is no young child splashing in the water,contradiction
A young child is splashing in the water,The small child is not wading through the water and is not being guided by another person,neutral
A woman is ignoring a man,A woman is looking curiously at a man,neutral
A man and a woman are outside and are wearing light colored shirts,"A man and a woman are in a beige room, wearing dark colored shirts and a monitor is in the background",neutral
A woman is looking curiously at a man,"A man and a woman are in a room painted beige, wearing dark colored shirts and a monitor is in the background",neutral
The little dog is dropping the bedroom slipper from its mouth,The little dog is grabbing the bedroom slipper with its mouth,neutral
A brown dog is staring attentively at a brown and white dog,There is no brown dog staring attentively at a brown and white dog,contradiction
A brown dog is looking closely at a brown and white dog,The little dog is grabbing the bedroom slipper with its mouth,neutral
There is no brown dog staring attentively at a brown and white dog,The little dog is grabbing the bedroom slipper with its mouth,neutral
The little dog is grabbing the bedroom slipper with its mouth,A brown dog is staring attentively at a brown and white dog,neutral
The man is performing a large jump,A large jump is being performed by a man,entailment
The man is performing a large jump,The man is not performing a large jump,contradiction
A person in a blue jacket is jumping off of a tall cement wall,A person in a blue jacket is jumping onto a tall cement wall,neutral
A person is cementing a jacket in a blue tall wall and jumping,A person in a blue jacket is jumping off of a tall cement wall,neutral
The man is performing a large jump,A person in a blue jacket is jumping onto a tall cement wall,neutral
A person is cementing a jacket in a blue tall wall and jumping,The man is performing a large jump,neutral
A person in a blue jacket is jumping off of a tall cement wall,A large jump is being performed by a man,neutral
A person in a blue jacket is jumping off of a tall cement wall,The man is performing a large jump,neutral
A woman in jeans is sitting on the saddle of a horse,The woman in jeans is sitting on the saddle of a horse,entailment
A person wearing jeans is sitting happily on the top of a horse saddle,A person wearing jeans is sitting on top of a horse saddle,entailment
A woman in jeans is sitting on the saddle of a horse,There is no person wearing jeans sitting on top of a horse saddle,contradiction
A person wearing jeans is sitting on top of a horse saddle,A woman in jeans is standing near a horse with a saddle,neutral
The brown dogs are playfully fighting on the sandy shore,A brown dog and a red dog are frolicking on the beach,neutral
The brown dogs are playfully fighting on the sandy beach,The brown dog and the red dog are frolicking on the beach,neutral
The brown dogs are playfully fighting on the sandy beach,A brown dog and a red dog are sitting sadly on the beach,neutral
A brown dog and a red dog are frolicking on the beach,The brown dogs are playfully fighting on the sandy beach,neutral
A man is standing beside a birdcage which is large and colorful,A man is standing beside a large and colorful birdcage,entailment
There is no man standing beside a large and colorful birdcage,The man is standing next to a bird cage,neutral
A man is standing beside a large and colorful birdcage,The man is standing next to a bird cage,entailment
A brown and black dog is running through the leaves,A brown and black dog is resting in the leaves,neutral
A brown and black dog is running through the leaves,A dog in a colored coat is running swiftly across the yard,neutral
One brown and black dog is running through the leaves,A dog in a colored coat is running across the yard,neutral
A dog in a colored coat is running across the yard,A brown and black dog is resting in the leaves,neutral
A dog in a colored coat is running across the yard,A brown and black dog is running through the leaves,neutral
A brown and white dog is holding a baseball in its mouth,"A dog, which has a brown and white coat, is holding a baseball in its mouth",entailment
A brown and white dog is putting the baseball in its mouth down,A brown and white dog is holding a baseball in its mouth,neutral
A black and white dog is holding a baseball in its mouth,A baseball is being held in its mouth by a black and white dog,entailment
A brown and white dog is holding a baseball in its mouth,A baseball is being held in its mouth by a black and white dog,entailment
A black and white dog is holding a baseball in its mouth,A brown and white dog is putting the baseball in its mouth down,neutral
A boy wearing red shorts is jumping into a paddling pool,There is no boy wearing red shorts jumping into a paddling pool,contradiction
"A boy, who looks young and is wearing a red swimsuit, is jumping into a blue kiddies pool",A young boy wearing a red swimsuit is jumping into a blue kiddies pool,entailment
A young boy wearing a red swimsuit is jumping into a blue kiddies pool,A young boy wearing a red swimsuit is jumping out of a blue kiddies pool,contradiction
A young boy wearing a red swimsuit is jumping into a blue kiddies pool,A kid wearing red shorts is jumping into a paddling pool,neutral
There is no boy wearing red shorts jumping into a paddling pool,A young boy wearing a red swimsuit is jumping into a blue kiddies pool,neutral
